"id","age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
127659,28,"artisan","single","9K","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
107519,36,"technician","single","apprenticeship","no","no","no","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,1
108025,43,"unemployed","married","9K","unknown","yes","no","telephone","jun","tue",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
114898,34,"services","divorced","12K","no","yes","yes","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,1
120567,43,"entrepreneur","divorced","12K","unknown","yes","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
133915,29,"technician","single","12K","no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
112271,34,"artisan","married","9K","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
136261,44,"admin.","married","university","no","no","no","telephone","jun","fri",10,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
108728,55,"technician","married","university","no","yes","no","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,0
116286,38,"services","married","12K","unknown","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
129480,57,"admin.","married","university","no","yes","no","cellular","jul","thu",10,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
138190,27,"management","single","university","no","no","no","cellular","may","mon",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
132922,45,"services","married","apprenticeship","no","yes","no","cellular","aug","thu",4,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
134105,50,"admin.","married","9K","unknown","yes","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
120482,54,"services","married","4K","no","yes","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
135734,32,"student","single","university","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
105098,46,"selfemployed","married","9K","unknown","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
107841,45,"admin.","married","12K","no","yes","yes","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
112384,35,"management","single","university","no","yes","no","cellular","jul","tue",23,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
131729,35,"admin.","married","university","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
115519,60,"retired","married","4K","unknown","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
119250,34,"entrepreneur","single","university","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
122661,41,"artisan","divorced","6K","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
112804,31,"technician","single","apprenticeship","no","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
103654,29,"admin.","single","12K","unknown","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
141180,22,"admin.","single","university","no","no","no","cellular","jun","wed",1,3,1,"success",-1.7,94.055,-39.8,0.704,4991.6,1
133830,53,"artisan","divorced","6K","no","yes","no","telephone","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
106898,22,"unemployed","single","university","no","no","yes","telephone","oct","mon",2,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,0
101301,24,"entrepreneur","married","university","unknown","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
102892,36,"admin.","married","university","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
128387,26,"artisan","single","9K","no","no","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
103922,40,"admin.","divorced","apprenticeship","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
132806,29,"admin.","single","university","no","no","yes","telephone","may","tue",9,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
137913,35,"admin.","single","university","unknown","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
135308,30,"services","married","university","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
133908,56,"technician","divorced","apprenticeship","no","yes","no","telephone","jul","fri",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
136122,45,"artisan","married","4K","no","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
139176,33,"services","unknown","12K","no","yes","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
119824,32,"artisan","married","4K","unknown","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
136657,31,"services","married","9K","no","no","no","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
119442,37,"artisan","married","6K","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
134881,60,"admin.","married","9K","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
136460,39,"admin.","married","university","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
131371,33,"artisan","divorced","9K","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
139555,31,"services","single","12K","no","no","no","cellular","jul","thu",4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
138419,31,"admin.","single","university","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
129472,58,"retired","married","apprenticeship","no","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
121131,32,"technician","single","12K","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
112895,35,"selfemployed","married","university","no","no","yes","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
114035,30,"admin.","married","12K","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
130226,50,"artisan","married","9K","no","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
128001,41,"admin.","married","9K","unknown","no","no","telephone","may","wed",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
101729,57,"unemployed","married","4K","no","yes","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
126542,27,"housemaid","married","6K","no","no","no","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,1
109971,57,"technician","divorced","apprenticeship","no","yes","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
121702,49,"technician","married","apprenticeship","unknown","yes","no","telephone","jun","wed",13,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
124094,24,"services","single","12K","no","yes","no","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
125362,26,"management","married","university","no","no","no","cellular","may","thu",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
140797,51,"technician","married","unknown","no","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
120360,31,"artisan","married","9K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
126861,49,"entrepreneur","married","4K","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
123221,52,"admin.","married","university","no","no","yes","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
138834,31,"technician","single","apprenticeship","no","yes","no","cellular","apr","mon",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
133323,50,"entrepreneur","married","9K","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
131275,56,"admin.","married","12K","no","yes","no","telephone","jun","fri",20,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
119705,30,"technician","single","apprenticeship","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
115355,39,"admin.","divorced","12K","no","no","no","telephone","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
117567,35,"admin.","married","university","no","yes","yes","cellular","aug","thu",7,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
136376,28,"technician","single","12K","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
116334,49,"services","married","12K","no","yes","no","cellular","aug","tue",9,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
131111,37,"artisan","married","9K","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
102717,44,"artisan","single","unknown","unknown","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
135600,26,"admin.","single","9K","unknown","yes","yes","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
108956,41,"management","divorced","university","unknown","yes","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
102381,49,"selfemployed","married","apprenticeship","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
124163,42,"artisan","married","apprenticeship","no","no","no","cellular","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.735,5017.5,1
131992,46,"artisan","married","9K","unknown","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
129148,29,"technician","single","university","no","no","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
137957,36,"artisan","married","6K","unknown","yes","no","cellular","jul","thu",16,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
110556,28,"services","single","12K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
123118,41,"technician","married","apprenticeship","no","yes","yes","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,0
104200,53,"management","divorced","university","no","yes","yes","cellular","apr","thu",6,999,0,"nonexistent",-1.8,93.749,-34.6,0.64,5008.7,0
105351,42,"management","divorced","unknown","no","yes","no","cellular","aug","wed",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.879,5076.2,0
130831,28,"technician","single","university","unknown","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
123448,38,"entrepreneur","married","9K","no","no","yes","telephone","jul","fri",4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
113713,41,"admin.","married","university","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,1
114347,34,"technician","single","12K","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
121272,40,"artisan","married","12K","no","no","no","cellular","apr","tue",3,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,0
125005,49,"entrepreneur","married","university","unknown","no","no","telephone","may","fri",17,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
127704,37,"artisan","divorced","9K","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
140923,47,"admin.","single","university","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-3.4,92.649,-30.1,0.72,5017.5,0
136186,31,"technician","divorced","12K","no","no","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,0
102965,30,"technician","single","apprenticeship","no","no","no","cellular","sep","tue",2,999,1,"failure",-1.1,94.199,-37.5,0.877,4963.6,1
136010,45,"technician","single","university","no","no","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
123612,29,"management","single","9K","no","yes","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
122471,28,"services","married","12K","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
102632,39,"management","single","university","no","yes","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
101784,30,"artisan","married","apprenticeship","no","yes","no","cellular","may","fri",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
122249,41,"artisan","divorced","4K","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
130651,27,"artisan","single","12K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
140661,34,"admin.","divorced","university","no","no","no","cellular","nov","thu",2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,1
111119,30,"entrepreneur","single","university","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
109790,58,"housemaid","divorced","4K","no","yes","yes","cellular","sep","wed",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.781,5017.5,0
114905,48,"housemaid","married","4K","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
106430,25,"services","single","12K","no","no","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
129369,41,"technician","married","apprenticeship","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
134159,51,"artisan","married","unknown","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
117952,36,"artisan","married","9K","no","yes","yes","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
114832,39,"technician","single","university","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
110771,48,"technician","divorced","apprenticeship","no","unknown","unknown","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
101944,41,"technician","married","apprenticeship","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
104705,40,"services","married","12K","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
117399,51,"artisan","married","9K","unknown","yes","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
102952,58,"management","married","4K","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
111466,46,"admin.","married","12K","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
132823,35,"artisan","single","6K","unknown","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
101065,36,"technician","married","apprenticeship","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
133190,40,"services","married","9K","unknown","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
125464,35,"management","married","university","no","unknown","unknown","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
118780,26,"technician","single","university","no","yes","no","cellular","dec","tue",1,5,1,"success",-3,92.713,-33,0.707,5023.5,1
114627,56,"services","divorced","12K","unknown","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
136581,31,"admin.","married","9K","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
106283,52,"artisan","married","9K","unknown","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
134331,27,"services","single","12K","no","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
133843,48,"services","single","4K","unknown","yes","no","cellular","may","thu",7,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
106043,26,"admin.","single","12K","no","no","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
126307,59,"retired","married","6K","unknown","no","no","telephone","jun","wed",5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
110185,29,"services","married","9K","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
102979,55,"artisan","divorced","9K","no","yes","no","telephone","jun","fri",6,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
128095,33,"artisan","married","9K","no","yes","no","cellular","jul","thu",14,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
138832,54,"housemaid","married","9K","no","no","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
112682,30,"services","married","12K","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
